Row ID,Order ID,Order Month in word,Order Date,Ship Date,Avg Shipping time,Order year,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
371,GE-2016-963712,Jun,6/23/2016,6/29/2016,6,2016,Standard Class,SB-71224,Susan Brown,Home Office,United States,Fairview,South Dakota,87401,Central,TEC-PH-90608496,Technology,Phones,Cisco Unified IP Phone,31
372,MA-2018-635285,Jun,6/1/2018,6/5/2018,4,2018,Standard Class,WA-62565,William Anderson,Home Office,United States,Rochester,New York,92651,East,FUR-TA-69539398,Furniture,Tables,Conference Room Table,65
373,WY-2017-677493,Mar,3/28/2017,3/28/2017,0,2017,Same Day,MG-73415,Michael Gute,Consumer,United States,Fairview,Indiana,11893,Central,OFF-BI-86319137,Office Supplies,Binders,Cardinal Heavyweight Binders,7
374,KA-2016-738933,Dec,12/12/2016,12/12/2016,0,2016,Same Day,LT-47881,Laura Thomas,Corporate,United States,Bellevue,Washington,31548,West,OFF-BI-86939148,Office Supplies,Binders,Basic 3 Ring Binder,44
375,OH-2019-733706,Oct,10/22/2019,10/23/2019,1,2019,First Class,DD-42243,Daniel Davis,Consumer,United States,Gresham,Oregon,73886,West,TEC-PH-79475787,Technology,Phones,Android Smartphone,100
376,IN-2015-837829,Dec,12/27/2015,12/30/2015,3,2015,Second Class,EJ-97240,Emily Johnson,Consumer,United States,Charlotte,North Carolina,78115,South,TEC-CO-81156352,Technology,Copiers,Canon imageCLASS Copier,37
377,CO-2018-535121,Aug,8/12/2018,8/18/2018,6,2018,Standard Class,DS-87852,Daniel Smith,Corporate,United States,Springfield,Kentucky,45317,South,FUR-TA-56936374,Furniture,Tables,Adjustable Height Table,31
378,NE-2018-580022,Aug,8/10/2018,8/16/2018,6,2018,Standard Class,WW-24897,William Wilson,Corporate,United States,Memphis,Tennessee,69107,South,OFF-PA-15812183,Office Supplies,Paper,Hammermill Copy Paper,17
379,MO-2016-391443,May,5/19/2016,5/22/2016,3,2016,Standard Class,EA-99919,Emily Anderson,Corporate,United States,Riverside,New Jersey,65093,East,OFF-ST-49368537,Office Supplies,Storage,Plastic Stackable Storage,24
380,FL-2016-194731,Jul,7/18/2016,7/21/2016,3,2016,Second Class,LJ-31192,Linda Jackson,Consumer,United States,Fairview,West Virginia,76579,East,OFF-BI-19865688,Office Supplies,Binders,Cardinal Heavyweight Binders,25
381,MI-2015-698175,May,5/13/2015,5/16/2015,3,2015,Standard Class,SJ-93082,Sean Jackson,Home Office,United States,Springfield,Missouri,74678,Central,OFF-PA-62113509,Office Supplies,Paper,Recycled Printer Paper,22
382,RH-2019-130248,Jan,1/19/2019,1/22/2019,3,2019,Second Class,MG-68310,Michael Gute,Home Office,United States,Springfield,Hawaii,17728,West,FUR-BO-67144358,Furniture,Bookcases,Ikea Billy Bookcase,26
383,OR-2019-348071,Jul,7/28/2019,7/31/2019,3,2019,Standard Class,SG-94342,Sean Gute,Consumer,United States,Riverside,South Dakota,24242,Central,FUR-CH-23050581,Furniture,Chairs,Global Deluxe Stacking Chair,34
384,UT-2016-184806,Jul,7/15/2016,7/18/2016,3,2016,Second Class,KM-68910,Karen Miller,Home Office,United States,Greenville,Kansas,21945,Central,OFF-BI-45017404,Office Supplies,Binders,Cardinal Heavyweight Binders,28
385,WY-2015-271654,Jan,1/6/2015,1/9/2015,3,2015,Standard Class,EM-90897,Emily Martinez,Consumer,United States,Springfield,Maine,93922,East,TEC-CO-16090591,Technology,Copiers,Canon imageCLASS Copier,163
386,LO-2015-674857,May,5/12/2015,5/16/2015,4,2015,Standard Class,SA-84563,Susan Anderson,Corporate,United States,Springfield,Vermont,92217,East,OFF-BI-76106908,Office Supplies,Binders,Avery Durable Ring Binders,26
387,OR-2015-665628,May,5/12/2015,5/15/2015,3,2015,Standard Class,JM-50347,John Martin,Home Office,United States,Worcester,Massachusetts,81766,East,FUR-TA-98341268,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,49
388,ID-2019-478949,Oct,10/4/2019,10/10/2019,6,2019,Standard Class,KJ-67232,Karen Jackson,Home Office,United States,Greenville,Oklahoma,20504,South,TEC-PH-95147712,Technology,Phones,Android Smartphone,37
389,OR-2019-181154,Apr,4/5/2019,4/6/2019,1,2019,First Class,LT-74112,Laura Taylor,Home Office,United States,Fairview,South Carolina,61683,South,TEC-CO-19824771,Technology,Copiers,Brother Laser Copier,37
390,ID-2015-490036,Apr,4/21/2015,4/25/2015,4,2015,Standard Class,SD-87799,Susan Davis,Consumer,United States,Greenville,South Carolina,26850,South,OFF-PA-77012633,Office Supplies,Paper,Hammermill Copy Paper,12
391,CO-2018-417470,Jan,1/11/2018,1/16/2018,5,2018,Standard Class,JL-39461,Jessica Lee,Home Office,United States,Houston,Texas,43154,South,FUR-BO-50683852,Furniture,Bookcases,Bush Somerset Collection Bookcase,15
392,WI-2015-748412,Jan,1/28/2015,1/30/2015,2,2015,Second Class,DS-20088,David Smith,Corporate,United States,Springfield,Maryland,34037,East,TEC-PH-81359771,Technology,Phones,Apple iPhone 8,26
393,SO-2016-621123,Sep,9/8/2016,9/10/2016,2,2016,Second Class,DL-78886,David Lee,Consumer,United States,Houston,Texas,84602,South,OFF-BI-70628097,Office Supplies,Binders,Basic 3 Ring Binder,37
394,IL-2017-542408,Mar,3/3/2017,3/9/2017,6,2017,Standard Class,RM-57242,Robert Martin,Consumer,United States,Greenville,Hawaii,23000,West,FUR-BO-34994486,Furniture,Bookcases,Sauder Classic Bookcase,76
395,HA-2018-538283,Jun,6/23/2018,6/29/2018,6,2018,Standard Class,LM-29078,Laura Moore,Corporate,United States,Riverside,Mississippi,68155,South,TEC-CO-10216732,Technology,Copiers,Brother Laser Copier,18
396,WA-2019-969666,Aug,8/27/2019,8/30/2019,3,2019,Standard Class,LT-19648,Linda Thomas,Corporate,United States,Rochester,New York,98549,East,FUR-BO-41004659,Furniture,Bookcases,Ikea Billy Bookcase,29
397,DE-2015-780664,May,5/9/2015,5/11/2015,2,2015,Second Class,CL-11461,Claire Lee,Corporate,United States,Riverside,Maine,71834,East,TEC-CO-73431310,Technology,Copiers,HP OfficeJet Pro,23
398,FL-2015-547281,Jun,6/7/2015,6/11/2015,4,2015,Standard Class,EM-53102,Emily Martin,Home Office,United States,Phoenix,Arizona,17130,West,FUR-CH-45380195,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",34
399,KE-2016-531299,Dec,12/6/2016,12/11/2016,5,2016,Standard Class,CG-29719,Claire Garcia,Corporate,United States,Mesa,Arizona,91705,West,TEC-CO-29725672,Technology,Copiers,Brother Laser Copier,101
400,ID-2016-123831,Jun,6/16/2016,6/21/2016,5,2016,Standard Class,LM-79349,Laura Miller,Consumer,United States,Fairview,Maine,67876,East,OFF-ST-51760617,Office Supplies,Storage,Fellowes Bankers Box,25
401,ID-2019-948257,Jan,1/15/2019,1/17/2019,2,2019,Second Class,KG-70581,Karen Gute,Consumer,United States,Springfield,Indiana,51067,Central,TEC-PH-77711366,Technology,Phones,Android Smartphone,52
402,RH-2018-387256,Jun,6/8/2018,6/14/2018,6,2018,Standard Class,KT-65626,Karen Taylor,Corporate,United States,Bellevue,Washington,69371,West,TEC-AC-20748977,Technology,Accessories,USB-C Hub,127
403,VE-2016-330344,Feb,2/2/2016,2/3/2016,1,2016,First Class,DG-10714,David Garcia,Corporate,United States,Springfield,Kentucky,89113,South,OFF-PA-72257682,Office Supplies,Paper,Hammermill Copy Paper,44
404,TE-2019-999467,Jan,1/15/2019,1/18/2019,3,2019,Standard Class,WG-45772,William Garcia,Corporate,United States,Greenville,Utah,52940,West,OFF-BI-70060961,Office Supplies,Binders,Basic 3 Ring Binder,21
405,AR-2017-746819,Feb,2/27/2017,3/1/2017,2,2017,Second Class,DD-87415,David Davis,Corporate,United States,Fairview,South Carolina,57818,South,OFF-ST-43366408,Office Supplies,Storage,Desktop File Organizer,36
406,MA-2017-142627,Mar,3/20/2017,3/26/2017,6,2017,Standard Class,SD-78066,Susan Davis,Corporate,United States,Albany,New York,50719,East,FUR-BO-97330256,Furniture,Bookcases,Ikea Billy Bookcase,24
407,GE-2017-155696,Sep,9/15/2017,9/20/2017,5,2017,Standard Class,SB-77666,Sean Brown,Corporate,United States,Springfield,District of Columbia,16533,East,TEC-AC-90523476,Technology,Accessories,USB-C Hub,68
408,NE-2015-122951,Nov,11/4/2015,11/8/2015,4,2015,Standard Class,JT-56415,Jessica Taylor,Home Office,United States,Greenville,Wyoming,80835,West,FUR-TA-38454532,Furniture,Tables,Adjustable Height Table,54
409,RH-2019-639656,Mar,3/8/2019,3/9/2019,1,2019,First Class,LJ-97709,Laura Jackson,Consumer,United States,Greenville,Louisiana,21376,South,FUR-TA-12798198,Furniture,Tables,Adjustable Height Table,18
410,NE-2015-164407,Feb,2/9/2015,2/10/2015,1,2015,First Class,SW-20283,Sean Wilson,Corporate,United States,Springfield,South Dakota,45510,Central,FUR-CH-37747432,Furniture,Chairs,Global Deluxe Stacking Chair,44
411,UT-2015-940048,Apr,4/23/2015,4/29/2015,6,2015,Standard Class,SL-68152,Susan Lee,Corporate,United States,Phoenix,Arizona,44813,West,TEC-CO-28424974,Technology,Copiers,HP OfficeJet Pro,49
412,AR-2016-943214,Apr,4/27/2016,5/1/2016,4,2016,Standard Class,JM-36868,John Moore,Consumer,United States,Riverside,Utah,35203,West,OFF-PA-59252671,Office Supplies,Paper,Recycled Printer Paper,46
413,IL-2016-591448,Oct,10/28/2016,10/29/2016,1,2016,First Class,JT-98226,Jessica Taylor,Corporate,United States,Springfield,Wisconsin,46225,Central,OFF-BI-92686996,Office Supplies,Binders,Avery Durable Ring Binders,55
414,OK-2015-654974,Feb,2/28/2015,3/5/2015,5,2015,Standard Class,ST-17629,Susan Thomas,Corporate,United States,Knoxville,Tennessee,65620,South,FUR-BO-88330375,Furniture,Bookcases,Ikea Billy Bookcase,53
415,VE-2015-362704,Aug,8/28/2015,8/31/2015,3,2015,Standard Class,RD-96268,Robert Davis,Corporate,United States,Fairview,Utah,38024,West,TEC-PH-37524623,Technology,Phones,Android Smartphone,44
416,RH-2018-157575,May,5/28/2018,5/31/2018,3,2018,Standard Class,DJ-86549,David Jackson,Corporate,United States,Riverside,Alaska,25525,West,TEC-PH-48573777,Technology,Phones,Android Smartphone,93
417,CO-2019-763713,Aug,8/3/2019,8/5/2019,2,2019,Second Class,JT-12742,John Thomas,Consumer,United States,Peoria,Illinois,88242,Central,TEC-CO-13288797,Technology,Copiers,HP OfficeJet Pro,31
418,TE-2015-191607,May,5/5/2015,5/8/2015,3,2015,Second Class,RG-75176,Robert Gute,Consumer,United States,Springfield,Utah,97373,West,FUR-BO-58974715,Furniture,Bookcases,Bush Somerset Collection Bookcase,18
419,AR-2016-177001,Dec,12/10/2016,12/13/2016,3,2016,Second Class,LA-85593,Linda Anderson,Consumer,United States,Boston,Massachusetts,51272,East,TEC-CO-15703118,Technology,Copiers,Brother Laser Copier,8
420,OK-2017-380100,Mar,3/17/2017,3/17/2017,0,2017,Same Day,SM-59567,Susan Martin,Consumer,United States,Tacoma,Washington,39431,West,TEC-AC-53773728,Technology,Accessories,Logitech Wireless Mouse,51
421,NE-2019-111219,Jun,6/3/2019,6/7/2019,4,2019,Standard Class,DT-67562,Daniel Taylor,Corporate,United States,Springfield,Virginia,14273,East,TEC-AC-78124663,Technology,Accessories,Noise Cancelling Headphones,32
422,NO-2018-490631,Oct,10/26/2018,11/1/2018,6,2018,Standard Class,EW-68856,Emily Wilson,Home Office,United States,Riverside,Nebraska,13316,Central,FUR-CH-86876126,Furniture,Chairs,Ergonomic Mesh Task Chair,50
423,OK-2018-736912,Sep,9/19/2018,9/24/2018,5,2018,Standard Class,LG-55161,Laura Garcia,Corporate,United States,Fairview,New Hampshire,45358,East,TEC-PH-11132090,Technology,Phones,Apple iPhone 8,16
424,MO-2017-821213,May,5/17/2017,5/20/2017,3,2017,Standard Class,RM-18104,Robert Miller,Consumer,United States,Albany,New York,93720,East,OFF-ST-68893856,Office Supplies,Storage,Fellowes Bankers Box,22
425,IN-2017-643875,Jul,7/5/2017,7/10/2017,5,2017,Standard Class,CA-47696,Claire Anderson,Consumer,United States,Greenville,New Hampshire,75763,East,TEC-AC-79415134,Technology,Accessories,Logitech Wireless Mouse,70
426,NE-2015-862185,Jan,1/8/2015,1/13/2015,5,2015,Standard Class,LT-22728,Laura Thomas,Consumer,United States,Riverside,Virginia,41433,East,OFF-PA-36908947,Office Supplies,Paper,Hammermill Copy Paper,18
427,GE-2019-465851,Jun,6/5/2019,6/9/2019,4,2019,Standard Class,SB-92884,Sean Brown,Corporate,United States,Springfield,Wyoming,97123,West,FUR-CH-18010425,Furniture,Chairs,Ergonomic Mesh Task Chair,51
428,AR-2019-863894,Feb,2/24/2019,2/26/2019,2,2019,Second Class,CS-12666,Claire Smith,Consumer,United States,Fairview,Utah,48587,West,OFF-ST-96379315,Office Supplies,Storage,Desktop File Organizer,24
429,MI-2015-555825,May,5/18/2015,5/22/2015,4,2015,Standard Class,JM-71533,John Martin,Corporate,United States,Denver,Colorado,34911,West,FUR-BO-73243899,Furniture,Bookcases,Ikea Billy Bookcase,39
430,OH-2018-300732,Jul,7/23/2018,7/28/2018,5,2018,Standard Class,KS-41996,Karen Smith,Corporate,United States,Riverside,South Carolina,48371,South,OFF-ST-25469877,Office Supplies,Storage,Fellowes Bankers Box,47
431,NE-2015-949730,Sep,9/9/2015,9/12/2015,3,2015,Second Class,RL-73454,Robert Lee,Corporate,United States,Riverside,Nebraska,29038,Central,FUR-CH-35600656,Furniture,Chairs,Ergonomic Mesh Task Chair,70
432,RH-2018-347473,Nov,11/12/2018,11/14/2018,2,2018,Second Class,LJ-32702,Linda Johnson,Consumer,United States,Springfield,Idaho,89706,West,TEC-PH-36879894,Technology,Phones,Apple iPhone 8,56
433,KA-2019-123581,Nov,11/13/2019,11/15/2019,2,2019,Second Class,WT-51554,William Thomas,Consumer,United States,Worcester,Massachusetts,42505,East,TEC-AC-43277963,Technology,Accessories,USB-C Hub,33
434,AR-2015-318406,Feb,2/22/2015,2/23/2015,1,2015,First Class,MJ-16343,Michael Johnson,Corporate,United States,Fairview,New Hampshire,69216,East,FUR-BO-18592761,Furniture,Bookcases,Ikea Billy Bookcase,30
435,VE-2017-430018,Jan,1/24/2017,1/26/2017,2,2017,Second Class,KA-31152,Karen Anderson,Corporate,United States,Aurora,Colorado,45013,West,OFF-BI-46710968,Office Supplies,Binders,Cardinal Heavyweight Binders,49
436,CO-2015-416214,Jan,1/7/2015,1/11/2015,4,2015,Standard Class,CG-70816,Claire Garcia,Consumer,United States,Greenville,Kentucky,91154,South,TEC-PH-53071602,Technology,Phones,Cisco Unified IP Phone,29
437,MA-2017-572200,Aug,8/28/2017,9/1/2017,4,2017,Standard Class,EL-23886,Emily Lee,Home Office,United States,Atlanta,Georgia,67813,South,FUR-CH-29195500,Furniture,Chairs,Global Deluxe Stacking Chair,36
438,IN-2019-894813,May,5/4/2019,5/6/2019,2,2019,Second Class,SM-79276,Sarah Moore,Corporate,United States,Greenville,Hawaii,53942,West,OFF-ST-40075085,Office Supplies,Storage,Fellowes Bankers Box,26
439,AR-2015-363104,Mar,3/27/2015,4/1/2015,5,2015,Standard Class,RT-45722,Robert Thomas,Consumer,United States,Seattle,Washington,21892,West,TEC-PH-93071425,Technology,Phones,Apple iPhone 8,50
440,AL-2016-568693,Sep,9/4/2016,9/7/2016,3,2016,Standard Class,CB-73335,Claire Brown,Consumer,United States,Rochester,New York,91171,East,OFF-BI-59668876,Office Supplies,Binders,Avery Durable Ring Binders,18
441,CO-2019-406124,May,5/8/2019,5/13/2019,5,2019,Standard Class,DM-99773,Daniel Martin,Consumer,United States,Columbus,Ohio,59212,Central,TEC-AC-28931682,Technology,Accessories,USB-C Hub,17
442,SO-2016-839594,Mar,3/26/2016,3/29/2016,3,2016,Standard Class,SG-34681,Susan Gute,Consumer,United States,Fairview,Arkansas,35654,South,OFF-PA-37472085,Office Supplies,Paper,Recycled Printer Paper,45
443,DI-2015-241841,Aug,8/6/2015,8/10/2015,4,2015,Standard Class,JM-18887,James Moore,Consumer,United States,Riverside,Maryland,89012,East,OFF-ST-76877338,Office Supplies,Storage,Plastic Stackable Storage,59
444,CO-2017-193159,Aug,8/13/2017,8/19/2017,6,2017,Standard Class,WW-69451,William Wilson,Corporate,United States,New York City,New York,14899,East,FUR-CH-26871946,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",14
445,KA-2017-552695,Jan,1/14/2017,1/15/2017,1,2017,First Class,LT-29066,Linda Taylor,Consumer,United States,Fairview,Hawaii,38266,West,FUR-BO-11085052,Furniture,Bookcases,Bush Somerset Collection Bookcase,50
446,CO-2018-704698,Mar,3/8/2018,3/9/2018,1,2018,First Class,CA-59838,Claire Anderson,Home Office,United States,Tacoma,Washington,58314,West,FUR-BO-73612966,Furniture,Bookcases,Sauder Classic Bookcase,76
447,LO-2016-815971,Nov,11/22/2016,11/28/2016,6,2016,Standard Class,JW-55111,James Wilson,Home Office,United States,Seattle,Washington,40582,West,TEC-CO-46873399,Technology,Copiers,Canon imageCLASS Copier,76
448,ID-2019-630661,Feb,2/24/2019,2/25/2019,1,2019,First Class,MM-88870,Michael Miller,Consumer,United States,Riverside,New Hampshire,52905,East,TEC-AC-75671867,Technology,Accessories,Noise Cancelling Headphones,41
449,MI-2017-796464,Jul,7/27/2017,8/1/2017,5,2017,Standard Class,LS-73349,Laura Smith,Consumer,United States,Riverside,Wisconsin,33788,Central,TEC-AC-76590583,Technology,Accessories,Logitech Wireless Mouse,30
450,NE-2016-453438,Sep,9/11/2016,9/12/2016,1,2016,First Class,ED-86379,Emily Davis,Corporate,United States,Spokane,Washington,21707,West,FUR-CH-57102704,Furniture,Chairs,Ergonomic Mesh Task Chair,42
451,MI-2019-129580,Jul,7/16/2019,7/16/2019,0,2019,Same Day,LJ-37684,Laura Johnson,Home Office,United States,Springfield,New Mexico,13316,West,OFF-PA-67744697,Office Supplies,Paper,Premium Photo Paper,38
452,WE-2019-204489,Sep,9/8/2019,9/13/2019,5,2019,Standard Class,LJ-17116,Laura Jackson,Home Office,United States,Riverside,Alabama,24188,South,TEC-AC-20138047,Technology,Accessories,Logitech Wireless Mouse,56
453,MI-2017-134850,Apr,4/8/2017,4/10/2017,2,2017,Second Class,LG-63127,Laura Garcia,Consumer,United States,Riverside,South Carolina,95764,South,TEC-PH-84973093,Technology,Phones,Apple iPhone 8,48
454,OR-2015-396048,Apr,4/5/2015,4/5/2015,0,2015,Same Day,SA-71010,Sean Anderson,Consumer,United States,Riverside,Minnesota,61785,Central,FUR-CH-47346541,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",21
455,NE-2017-545941,Jan,1/28/2017,1/29/2017,1,2017,First Class,DT-95144,Daniel Taylor,Consumer,United States,Springfield,West Virginia,54005,East,TEC-CO-12193707,Technology,Copiers,Canon imageCLASS Copier,68
456,MA-2017-420685,Jan,1/27/2017,1/27/2017,0,2017,Same Day,LT-98312,Laura Thomas,Home Office,United States,Toledo,Ohio,44588,Central,FUR-CH-82352678,Furniture,Chairs,Global Deluxe Stacking Chair,53
457,IN-2015-604538,Jan,1/24/2015,1/26/2015,2,2015,Second Class,DA-58784,Daniel Anderson,Corporate,United States,Greenville,Delaware,73757,East,FUR-CH-73178541,Furniture,Chairs,Global Deluxe Stacking Chair,45
458,GE-2018-532547,Apr,4/16/2018,4/21/2018,5,2018,Standard Class,DM-55517,David Miller,Corporate,United States,Fairview,New Mexico,22713,West,TEC-CO-54871374,Technology,Copiers,Canon imageCLASS Copier,57
459,IN-2019-710147,Apr,4/15/2019,4/16/2019,1,2019,First Class,JJ-16530,John Jackson,Corporate,United States,Springfield,District of Columbia,34851,East,OFF-PA-48587456,Office Supplies,Paper,Recycled Printer Paper,91
460,WY-2015-700265,Jun,6/16/2015,6/19/2015,3,2015,Second Class,DS-89518,Daniel Smith,Consumer,United States,Fairview,Kansas,69030,Central,OFF-BI-44204755,Office Supplies,Binders,Cardinal Heavyweight Binders,23
461,KE-2018-386257,May,5/17/2018,5/20/2018,3,2018,Second Class,LJ-88452,Laura Johnson,Corporate,United States,Riverside,Iowa,53115,Central,OFF-PA-90599118,Office Supplies,Paper,Premium Photo Paper,71
462,CO-2015-411592,Oct,10/14/2015,10/20/2015,6,2015,Standard Class,KM-75682,Karen Martin,Consumer,United States,Riverside,Missouri,79307,Central,TEC-CO-87928418,Technology,Copiers,HP OfficeJet Pro,34
463,PE-2018-626632,May,5/4/2018,5/6/2018,2,2018,Second Class,CJ-46323,Claire Johnson,Corporate,United States,Riverside,Wisconsin,90738,Central,FUR-CH-37609280,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",77
464,TE-2017-636788,May,5/4/2017,5/7/2017,3,2017,Standard Class,SS-98022,Susan Smith,Corporate,United States,Fairview,Nevada,84102,West,TEC-PH-59097640,Technology,Phones,Android Smartphone,111
465,ID-2015-383229,Mar,3/28/2015,3/30/2015,2,2015,Second Class,LD-29352,Laura Davis,Corporate,United States,Fairview,Wisconsin,26578,Central,OFF-BI-38007119,Office Supplies,Binders,Avery Durable Ring Binders,28
